DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
10.12.2018,Partly cloudy,7.16,12,9,8:18:00,17:36:00,10:43:00,20:24:00,20,83,1004
09.12.2018,Cloudy,0,13,10,8:17:00,17:36:00,9:55:00,19:32:00,15,56,1011
08.12.2018,Sunny,0,10,5,8:16:00,17:36:00,9:01:00,18:43:00,9,54,1016
07.12.2018,Sunny,0.05,6,5,8:15:00,17:36:00,8:03:00,17:59:00,15,59,1023
06.12.2018,Overcast,0,8,6,8:14:00,17:36:00,7:01:00,17:19:00,37,76,1021
05.12.2018,Overcast,7.39,12,9,8:13:00,17:36:00,5:57:00,16:43:00,27,87,1015
04.12.2018,Overcast,0,12,10,8:12:00,17:36:00,4:52:00,16:10:00,19,86,1012
03.12.2018,Partly cloudy,0,13,9,8:11:00,17:36:00,3:47:00,15:40:00,16,81,1017
02.12.2018,Partly cloudy,0,11,7,8:10:00,17:37:00,2:39:00,15:10:00,17,78,1022
01.12.2018,Cloudy,0.05,7,5,8:09:00,17:37:00,1:32:00,14:39:00,16,78,1023
30.11.2018,Overcast,0,9,6,8:08:00,17:37:00,12:22:00,14:07:00,37,78,1021
29.11.2018,Overcast,0,9,8,8:07:00,17:37:00,,13:32:00,44,79,1023
28.11.2018,Overcast,6.64,16,9,8:06:00,17:38:00,23:12:00,0:51:00,26,83,1011
27.11.2018,Partly cloudy,0,17,16,8:05:00,17:38:00,22:02:00,0:04:00,26,73,1008
26.11.2018,Partly cloudy,0.34,16,12,8:04:00,17:39:00,20:55:00,11:08:00,22,67,1010
25.11.2018,Sunny,0,12,9,8:03:00,17:39:00,19:53:00,10:06:00,5,75,1019
24.11.2018,Cloudy,0.14,11,10,8:02:00,17:40:00,18:59:00,8:59:00,19,70,1024
23.11.2018,Cloudy,0.14,11,10,8:02:00,17:40:00,18:59:00,8:59:00,19,70,1024
22.11.2018,Overcast,2.65,14,11,8:00:00,17:41:00,17:33:00,6:40:00,24,84,1016
21.11.2018,Overcast,0.59,16,13,7:58:00,17:41:00,16:59:00,5:34:00,7,82,1013
20.11.2018,Overcast,0.25,13,11,7:57:00,17:42:00,16:28:00,4:28:00,16,83,1020
19.11.2018,Overcast,3.05,17,12,7:56:00,17:43:00,15:59:00,3:27:00,13,80,1013
18.11.2018,Cloudy,4.39,14,12,7:55:00,17:44:00,15:32:00,2:25:00,25,72,1020
17.11.2018,Overcast,0,12,9,7:54:00,17:44:00,15:04:00,1:27:00,24,75,1026
16.11.2018,Light rain shower,2.75,11,9,7:53:00,17:45:00,14:34:00,12:28:00,28,76,1024
15.11.2018,Overcast,11.76,11,9,7:52:00,17:46:00,14:03:00,,18,77,1020
14.11.2018,Cloudy,1.22,12,11,7:50:00,17:47:00,13:28:00,23:31:00,19,69,1024
13.11.2018,Cloudy,0.46,15,12,7:49:00,17:48:00,0:47:00,22:35:00,25,70,1028
12.11.2018,Sunny,0,17,14,7:48:00,17:49:00,0:02:00,21:42:00,20,73,1027
11.11.2018,Sunny,0,18,14,7:47:00,17:49:00,11:11:00,20:51:00,13,77,1022
10.11.2018,Partly cloudy,0,17,14,7:46:00,17:50:00,10:15:00,20:05:00,19,79,1019
09.11.2018,Partly cloudy,0.02,17,14,7:45:00,17:51:00,9:14:00,19:23:00,19,77,1020
08.11.2018,Partly cloudy,0.23,17,14,7:43:00,17:52:00,8:10:00,18:44:00,16,79,1020
07.11.2018,Partly cloudy,0.08,17,15,7:42:00,17:53:00,7:05:00,18:10:00,19,76,1021
06.11.2018,Cloudy,0.04,17,15,7:41:00,17:55:00,5:57:00,17:38:00,21,78,1020
05.11.2018,Sunny,0,17,15,7:40:00,17:56:00,4:49:00,17:07:00,22,76,1021
04.11.2018,Sunny,0,19,16,7:39:00,17:57:00,3:41:00,16:36:00,22,78,1023
03.11.2018,Cloudy,0,18,15,7:37:00,17:58:00,2:31:00,16:04:00,24,76,1025
02.11.2018,Sunny,0,18,16,7:36:00,17:59:00,1:21:00,15:29:00,22,83,1026
01.11.2018,Sunny,0,21,17,7:35:00,18:00:00,12:11:00,14:50:00,13,61,1026
31.10.2018,Sunny,0,20,17,7:34:00,18:01:00,,14:05:00,5,59,1024
30.10.2018,Sunny,0,19,17,7:33:00,18:03:00,23:05:00,13:14:00,6,60,1021
29.10.2018,Sunny,0,20,17,7:31:00,18:04:00,22:03:00,0:16:00,8,63,1022
28.10.2018,Sunny,0,20,16,7:30:00,18:05:00,21:07:00,11:13:00,12,52,1023
27.10.2018,Sunny,0,19,15,7:29:00,18:07:00,20:19:00,10:06:00,14,50,1021
26.10.2018,Partly cloudy,0,17,13,7:28:00,18:08:00,19:38:00,8:58:00,20,47,1018
25.10.2018,Sunny,0,13,11,7:27:00,18:09:00,19:01:00,7:52:00,23,48,1011
24.10.2018,Sunny,0,19,16,7:26:00,18:11:00,18:29:00,6:46:00,15,73,1005
23.10.2018,Cloudy,0.12,19,16,7:25:00,18:12:00,18:00:00,5:43:00,16,78,1017
22.10.2018,Partly cloudy,0,19,16,7:23:00,18:13:00,17:31:00,4:41:00,19,77,1019
21.10.2018,Partly cloudy,0,19,16,7:22:00,18:15:00,17:03:00,3:41:00,13,73,1017
20.10.2018,Partly cloudy,0,19,16,7:22:00,18:15:00,17:03:00,3:41:00,13,73,1017
19.10.2018,Partly cloudy,0,20,17,7:20:00,18:18:00,16:03:00,1:43:00,8,84,1016
18.10.2018,Thundery outbreaks possible,0.14,20,18,7:19:00,18:19:00,15:29:00,12:46:00,13,84,1016
17.10.2018,Thundery outbreaks possible,0.14,20,18,7:19:00,18:19:00,15:29:00,12:46:00,13,84,1016
16.10.2018,Partly cloudy,0.12,20,17,7:17:00,18:22:00,14:08:00,23:52:00,14,81,1020
15.10.2018,Cloudy,0.78,20,17,7:16:00,18:24:00,13:20:00,23:01:00,19,79,1020
14.10.2018,Cloudy,0.71,20,18,7:14:00,18:25:00,0:27:00,22:13:00,21,82,1021
13.10.2018,Overcast,0.05,19,18,7:13:00,18:27:00,11:29:00,21:30:00,25,78,1022
12.10.2018,Cloudy,0.13,21,17,7:12:00,18:28:00,10:27:00,20:50:00,21,80,1021
11.10.2018,Overcast,2.78,20,17,7:11:00,18:30:00,9:23:00,20:14:00,18,81,1020
10.10.2018,Partly cloudy,0.25,21,17,7:10:00,18:32:00,8:15:00,19:40:00,22,71,1021
09.10.2018,Cloudy,0.17,20,18,7:09:00,18:33:00,7:07:00,19:08:00,23,71,1019
08.10.2018,Sunny,0,21,17,7:08:00,18:35:00,5:57:00,18:36:00,13,71,1017
07.10.2018,Sunny,0,21,17,7:07:00,18:36:00,4:45:00,18:03:00,18,75,1016
06.10.2018,Sunny,0,20,16,7:06:00,18:38:00,3:33:00,17:29:00,25,70,1023
05.10.2018,Sunny,0,20,17,7:05:00,18:40:00,2:21:00,16:50:00,26,59,1028
04.10.2018,Sunny,2.38,20,18,7:04:00,18:41:00,1:13:00,16:06:00,15,61,1024
03.10.2018,Sunny,0.02,22,20,7:03:00,18:43:00,12:09:00,15:16:00,6,72,1019
02.10.2018,Partly cloudy,1.18,22,19,7:02:00,18:45:00,,14:20:00,15,72,1016
01.10.2018,Partly cloudy,0.7,24,19,7:01:00,18:46:00,23:12:00,13:19:00,17,72,1010
30.09.2018,Overcast,0.96,20,19,6:59:00,18:48:00,22:21:00,0:14:00,27,81,1016
29.09.2018,Overcast,0,23,18,6:58:00,18:50:00,21:39:00,11:08:00,14,75,1014
28.09.2018,Partly cloudy,0.12,21,17,6:57:00,18:52:00,21:02:00,10:03:00,27,73,1019
27.09.2018,Overcast,0.52,18,16,6:56:00,18:53:00,20:28:00,8:58:00,36,68,1025
26.09.2018,Cloudy,1.48,17,16,6:55:00,18:55:00,19:59:00,7:55:00,38,62,1027
25.09.2018,Overcast,2.17,20,16,6:54:00,18:57:00,19:30:00,6:53:00,33,71,1023
24.09.2018,Sunny,0,25,21,6:53:00,18:58:00,19:02:00,5:53:00,10,59,1014
23.09.2018,Sunny,0,26,21,6:52:00,19:00:00,18:33:00,4:53:00,9,66,1018
22.09.2018,Sunny,0,26,21,6:51:00,19:02:00,18:03:00,3:54:00,15,70,1016
21.09.2018,Sunny,0,25,22,6:50:00,19:04:00,17:30:00,2:57:00,20,70,1016
20.09.2018,Cloudy,0,24,20,6:49:00,19:05:00,16:53:00,2:02:00,23,71,1018
19.09.2018,Sunny,0.02,24,20,6:48:00,19:07:00,16:12:00,1:10:00,27,68,1020
18.09.2018,Partly cloudy,0.11,23,20,6:47:00,19:09:00,15:27:00,12:21:00,24,67,1021
17.09.2018,Sunny,0,24,21,6:46:00,19:10:00,14:36:00,,23,65,1022
16.09.2018,Sunny,0.25,26,23,6:45:00,19:12:00,13:42:00,23:37:00,13,64,1019
15.09.2018,Sunny,0.16,25,22,6:44:00,19:14:00,0:42:00,22:56:00,9,64,1016
14.09.2018,Partly cloudy,5.58,24,20,6:43:00,19:16:00,11:41:00,22:19:00,11,68,1013
13.09.2018,Thundery outbreaks possible,0.12,25,22,6:42:00,19:17:00,10:35:00,21:45:00,22,74,1013
12.09.2018,Sunny,1.24,24,21,6:41:00,19:19:00,9:29:00,21:12:00,14,63,1018
11.09.2018,Sunny,0.07,24,21,6:40:00,19:21:00,8:19:00,20:40:00,5,55,1019
10.09.2018,Sunny,2.58,24,22,6:39:00,19:22:00,7:08:00,20:08:00,12,59,1017
09.09.2018,Sunny,0,27,23,6:38:00,19:24:00,5:54:00,19:33:00,10,58,1015
08.09.2018,Sunny,0.56,27,24,6:37:00,19:26:00,4:40:00,18:55:00,11,59,1013
07.09.2018,Sunny,0.69,27,23,6:36:00,19:28:00,3:28:00,18:12:00,13,58,1010
06.09.2018,Patchy rain possible,4.19,25,22,6:35:00,19:29:00,2:19:00,17:23:00,12,63,1008
05.09.2018,Sunny,1.65,28,24,6:34:00,19:31:00,1:18:00,16:27:00,13,69,1008
04.09.2018,Sunny,0,29,24,6:33:00,19:33:00,12:24:00,15:26:00,9,71,1009
03.09.2018,Sunny,0,29,24,6:32:00,19:34:00,,14:20:00,17,73,1011
02.09.2018,Sunny,0,30,25,6:31:00,19:36:00,23:39:00,13:15:00,20,68,1014
01.09.2018,Sunny,0,30,24,6:30:00,19:37:00,23:00:00,0:09:00,20,66,1014
31.08.2018,Sunny,0,30,24,6:29:00,19:39:00,22:26:00,11:05:00,19,65,1015
30.08.2018,Sunny,0,28,24,6:28:00,19:41:00,21:56:00,10:03:00,15,71,1014
29.08.2018,Sunny,0,28,25,6:27:00,19:42:00,21:27:00,9:02:00,20,68,1012
28.08.2018,Sunny,0.37,29,24,6:26:00,19:44:00,20:59:00,8:01:00,20,71,1009
27.08.2018,Sunny,0.16,29,24,6:25:00,19:45:00,20:31:00,7:02:00,16,74,1007
26.08.2018,Sunny,0,29,24,6:24:00,19:47:00,20:01:00,6:03:00,10,66,1008
25.08.2018,Sunny,0,29,25,6:23:00,19:48:00,19:30:00,5:05:00,16,65,1009
24.08.2018,Sunny,0,28,24,6:22:00,19:50:00,18:54:00,4:09:00,22,69,1010
23.08.2018,Sunny,0.02,30,25,6:21:00,19:52:00,18:15:00,3:16:00,27,57,1013
22.08.2018,Sunny,0,29,24,6:20:00,19:53:00,17:31:00,2:26:00,23,63,1014
21.08.2018,Sunny,0,28,23,6:19:00,19:54:00,16:42:00,1:41:00,19,64,1013
20.08.2018,Sunny,0,28,24,6:18:00,19:56:00,15:50:00,12:59:00,25,60,1012
19.08.2018,Sunny,0,30,25,6:17:00,19:57:00,14:53:00,12:22:00,25,57,1013
18.08.2018,Sunny,0,30,24,6:16:00,19:59:00,13:54:00,,18,67,1011
17.08.2018,Sunny,0,29,24,6:15:00,20:00:00,0:52:00,23:48:00,15,72,1010
16.08.2018,Sunny,0,29,24,6:14:00,20:02:00,11:48:00,23:15:00,14,70,1010
15.08.2018,Sunny,0,29,24,6:13:00,20:03:00,10:41:00,22:44:00,21,64,1010
14.08.2018,Sunny,0,29,24,6:12:00,20:04:00,9:32:00,22:12:00,19,59,1012
13.08.2018,Sunny,0,27,23,6:11:00,20:06:00,8:20:00,21:40:00,22,58,1014
12.08.2018,Sunny,0,28,23,6:10:00,20:07:00,7:06:00,21:03:00,21,53,1016
11.08.2018,Sunny,0,28,24,6:09:00,20:08:00,5:52:00,20:22:00,27,56,1017
10.08.2018,Sunny,0,29,25,6:09:00,20:10:00,4:39:00,19:36:00,28,61,1018
09.08.2018,Sunny,0,29,25,6:08:00,20:11:00,3:32:00,18:41:00,25,63,1016
08.08.2018,Sunny,0,30,26,6:07:00,20:12:00,2:33:00,17:40:00,19,62,1015
07.08.2018,Sunny,0.03,30,26,6:06:00,20:13:00,1:43:00,16:33:00,19,58,1013
06.08.2018,Sunny,0,29,25,6:05:00,20:15:00,1:01:00,15:26:00,17,64,1013
05.08.2018,Sunny,0.03,30,26,6:04:00,20:16:00,12:25:00,14:18:00,23,58,1013
04.08.2018,Sunny,0,30,26,6:03:00,20:17:00,,13:13:00,25,56,1012
03.08.2018,Sunny,0.02,30,25,6:02:00,20:18:00,23:53:00,0:09:00,23,63,1012
02.08.2018,Sunny,0.09,30,26,6:01:00,20:19:00,23:24:00,11:08:00,21,69,1013
01.08.2018,Sunny,0,30,26,6:00:00,20:20:00,22:56:00,10:07:00,14,69,1012
31.07.2018,Thundery outbreaks possible,0.11,29,25,5:59:00,20:21:00,22:27:00,9:08:00,18,70,1010
30.07.2018,Sunny,0,30,25,5:58:00,20:23:00,21:59:00,8:09:00,14,66,1008
29.07.2018,Sunny,0.35,29,25,5:57:00,20:24:00,21:28:00,7:12:00,9,64,1008
28.07.2018,Sunny,0.15,29,25,5:56:00,20:25:00,20:54:00,6:15:00,6,63,1009
27.07.2018,Sunny,0.25,30,24,5:55:00,20:26:00,20:16:00,5:21:00,4,62,1010
26.07.2018,Sunny,1.35,29,24,5:54:00,20:26:00,19:34:00,4:30:00,8,64,1008
25.07.2018,Sunny,0,28,24,5:53:00,20:27:00,18:47:00,3:43:00,7,64,1004
24.07.2018,Sunny,4.04,27,25,5:52:00,20:28:00,17:55:00,3:00:00,9,64,1002
23.07.2018,Sunny,0.06,31,26,5:52:00,20:29:00,17:00:00,2:22:00,8,55,1004
22.07.2018,Sunny,0.23,30,26,5:51:00,20:30:00,16:02:00,1:47:00,8,63,1010
21.07.2018,Sunny,0.03,30,25,5:50:00,20:31:00,15:02:00,1:15:00,2,65,1011
20.07.2018,Sunny,3.35,28,24,5:49:00,20:32:00,14:00:00,12:44:00,9,64,1009
19.07.2018,Partly cloudy,1.52,28,24,5:48:00,20:32:00,0:57:00,12:14:00,12,58,1006
18.07.2018,Partly cloudy,2.15,29,25,5:47:00,20:33:00,11:51:00,,8,59,1005
17.07.2018,Sunny,0.19,30,25,5:47:00,20:34:00,10:43:00,23:43:00,13,53,1008
16.07.2018,Sunny,0.34,29,24,5:46:00,20:34:00,9:32:00,23:10:00,7,55,1011
15.07.2018,Sunny,0.32,29,24,5:45:00,20:35:00,8:18:00,22:32:00,9,55,1011
14.07.2018,Sunny,0.14,29,25,5:44:00,20:36:00,7:05:00,21:49:00,14,61,1011
13.07.2018,Sunny,0,30,24,5:43:00,20:36:00,5:54:00,20:59:00,13,61,1012
12.07.2018,Sunny,0,29,24,5:43:00,20:37:00,4:50:00,20:00:00,16,65,1013
11.07.2018,Sunny,0,29,24,5:42:00,20:37:00,3:54:00,18:55:00,17,66,1012
10.07.2018,Sunny,0.03,29,23,5:41:00,20:38:00,3:07:00,17:45:00,11,66,1010
09.07.2018,Sunny,0,29,23,5:41:00,20:38:00,2:26:00,16:35:00,11,65,1009
08.07.2018,Sunny,0,28,23,5:40:00,20:38:00,1:52:00,15:26:00,15,66,1009
07.07.2018,Sunny,0,28,23,5:39:00,20:39:00,1:21:00,14:20:00,15,60,1010
06.07.2018,Sunny,0,28,23,5:39:00,20:39:00,12:52:00,13:16:00,9,58,1011
05.07.2018,Sunny,0,29,24,5:38:00,20:39:00,12:24:00,0:14:00,13,52,1011
04.07.2018,Sunny,0,30,24,5:37:00,20:40:00,,11:15:00,13,51,1014
03.07.2018,Sunny,0,31,23,5:37:00,20:40:00,23:56:00,10:16:00,9,53,1015
02.07.2018,Sunny,0,29,22,5:36:00,20:40:00,23:26:00,9:18:00,11,60,1016
01.07.2018,Sunny,1.79,27,22,5:36:00,20:40:00,22:53:00,8:21:00,10,69,1012
30.06.2018,Partly cloudy,0.14,26,22,5:35:00,20:40:00,22:16:00,7:26:00,19,64,1004
29.06.2018,Sunny,0.48,25,22,5:35:00,20:40:00,21:36:00,6:34:00,19,65,1004
28.06.2018,Sunny,0.22,27,22,5:34:00,20:40:00,20:50:00,5:45:00,8,67,1005
27.06.2018,Thundery outbreaks possible,1.11,27,22,5:34:00,20:40:00,20:00:00,5:01:00,12,74,1006
26.06.2018,Thundery outbreaks possible,0.12,26,22,5:34:00,20:40:00,19:06:00,4:21:00,22,74,1009
25.06.2018,Sunny,0,25,21,5:33:00,20:40:00,18:08:00,3:45:00,25,65,1014
24.06.2018,Partly cloudy,0.02,23,21,5:33:00,20:40:00,17:09:00,3:12:00,26,66,1015
23.06.2018,Partly cloudy,1.79,25,21,5:33:00,20:40:00,16:08:00,2:41:00,19,67,1012
22.06.2018,Sunny,0,28,23,5:33:00,20:40:00,15:06:00,2:11:00,8,61,1011
21.06.2018,Sunny,0.01,28,22,5:32:00,20:40:00,14:02:00,1:42:00,11,60,1014
20.06.2018,Sunny,0.01,28,22,5:32:00,20:40:00,14:02:00,1:42:00,11,60,1014
19.06.2018,Sunny,0,26,22,5:32:00,20:39:00,11:49:00,12:36:00,19,68,1011
18.06.2018,Partly cloudy,1.61,26,21,5:32:00,20:39:00,10:39:00,,9,71,1009
17.06.2018,Sunny,0,26,22,5:32:00,20:39:00,9:28:00,23:57:00,6,67,1008
16.06.2018,Sunny,0.02,29,23,5:32:00,20:38:00,8:17:00,23:12:00,10,60,1006
15.06.2018,Sunny,0,30,21,5:32:00,20:38:00,7:10:00,22:18:00,10,66,1006
14.06.2018,Sunny,0,28,20,5:32:00,20:37:00,6:10:00,21:17:00,10,67,1004
13.06.2018,Sunny,0,28,19,5:32:00,20:37:00,5:18:00,20:09:00,13,58,1005
12.06.2018,Sunny,0,26,20,5:32:00,20:37:00,4:33:00,18:58:00,18,59,1009
11.06.2018,Sunny,0,26,21,5:32:00,20:36:00,3:55:00,17:47:00,27,64,1009
10.06.2018,Sunny,0.29,26,21,5:32:00,20:36:00,3:22:00,16:37:00,23,65,1006
09.06.2018,Sunny,0,29,21,5:32:00,20:35:00,2:51:00,15:31:00,11,62,1011
08.06.2018,Sunny,0,27,21,5:32:00,20:34:00,2:22:00,14:27:00,15,69,1017
07.06.2018,Sunny,0.03,28,22,5:33:00,20:34:00,1:53:00,13:25:00,11,64,1017
06.06.2018,Sunny,3.42,27,21,5:33:00,20:33:00,1:23:00,0:25:00,7,64,1013
05.06.2018,Sunny,1.83,26,21,5:33:00,20:33:00,12:51:00,11:26:00,6,66,1008
04.06.2018,Sunny,0.66,25,18,5:33:00,20:32:00,12:16:00,10:28:00,5,62,1009
03.06.2018,Sunny,0,24,17,5:34:00,20:31:00,,9:33:00,9,61,1014
02.06.2018,Sunny,0,23,18,5:34:00,20:30:00,23:37:00,8:39:00,21,69,1016
01.06.2018,Sunny,0,25,18,5:35:00,20:30:00,22:53:00,7:49:00,12,57,1014
31.05.2018,Sunny,0,23,18,5:35:00,20:29:00,22:05:00,7:03:00,15,64,1014
30.05.2018,Sunny,0.01,23,19,5:36:00,20:28:00,21:12:00,6:21:00,20,70,1014
29.05.2018,Overcast,1.23,22,18,5:36:00,20:27:00,20:15:00,5:43:00,18,78,1015
28.05.2018,Overcast,0.13,21,19,5:37:00,20:27:00,19:16:00,5:09:00,20,75,1017
27.05.2018,Partly cloudy,0.41,23,19,5:37:00,20:26:00,18:14:00,4:37:00,22,77,1015
26.05.2018,Sunny,0.01,25,19,5:38:00,20:25:00,17:12:00,4:07:00,18,73,1013
25.05.2018,Partly cloudy,2.63,23,19,5:39:00,20:24:00,16:09:00,3:37:00,19,78,1011
24.05.2018,Sunny,0,24,18,5:39:00,20:23:00,15:05:00,3:07:00,18,74,1012
23.05.2018,Partly cloudy,0.05,23,18,5:40:00,20:22:00,13:59:00,2:34:00,13,78,1017
22.05.2018,Overcast,0.01,21,17,5:41:00,20:21:00,0:51:00,1:58:00,19,81,1017
21.05.2018,Sunny,0,22,17,5:42:00,20:21:00,11:43:00,1:17:00,22,73,1016
20.05.2018,Sunny,3.49,22,18,5:42:00,20:20:00,10:34:00,12:29:00,18,76,1015
19.05.2018,Sunny,1.18,26,20,5:43:00,20:19:00,9:27:00,,10,62,1012
18.05.2018,Sunny,0.08,26,20,5:44:00,20:18:00,8:25:00,23:33:00,4,59,1014
17.05.2018,Sunny,0,24,20,5:45:00,20:17:00,7:30:00,22:30:00,8,55,1014
16.05.2018,Sunny,0,25,20,5:46:00,20:16:00,6:42:00,21:22:00,10,56,1015
15.05.2018,Sunny,0,24,18,5:47:00,20:15:00,6:01:00,20:10:00,6,57,1016
14.05.2018,Sunny,0,22,15,5:48:00,20:14:00,5:25:00,19:00:00,6,54,1015
13.05.2018,Sunny,0,20,13,5:49:00,20:13:00,4:52:00,17:51:00,5,53,1013
12.05.2018,Sunny,0.28,18,14,5:50:00,20:12:00,4:22:00,16:44:00,23,65,1014
11.05.2018,Cloudy,2.57,19,15,5:51:00,20:11:00,3:52:00,15:40:00,16,77,1010
10.05.2018,Partly cloudy,2.03,20,17,5:52:00,20:10:00,3:22:00,14:38:00,7,80,1007
09.05.2018,Thundery outbreaks possible,3.14,19,16,5:53:00,20:09:00,2:51:00,13:38:00,7,81,1005
08.05.2018,Overcast,1.83,19,16,5:54:00,20:08:00,2:16:00,0:39:00,10,81,1005
07.05.2018,Cloudy,1.41,18,16,5:55:00,20:07:00,1:39:00,11:42:00,7,83,1008
06.05.2018,Overcast,0,20,15,5:56:00,20:06:00,12:57:00,10:48:00,3,81,1009
05.05.2018,Sunny,0,21,15,5:58:00,20:05:00,12:11:00,9:56:00,15,76,1010
04.05.2018,Sunny,0,21,16,5:59:00,20:04:00,,9:08:00,18,70,1011
03.05.2018,Sunny,0,24,15,6:00:00,20:03:00,23:20:00,8:24:00,12,69,1011
02.05.2018,Sunny,0,20,14,6:01:00,20:02:00,22:24:00,7:45:00,9,73,1013
01.05.2018,Sunny,0.01,20,14,6:03:00,20:01:00,21:26:00,7:09:00,9,77,1013
30.04.2018,Sunny,0,20,14,6:04:00,20:00:00,20:25:00,6:35:00,13,77,1014
29.04.2018,Sunny,0,20,14,6:05:00,19:59:00,19:22:00,6:04:00,22,73,1017
28.04.2018,Sunny,0,21,16,6:06:00,19:58:00,18:18:00,5:34:00,22,66,1018
27.04.2018,Sunny,0.16,24,17,6:08:00,19:57:00,17:13:00,5:03:00,10,53,1013
26.04.2018,Sunny,0.03,24,17,6:09:00,19:56:00,16:07:00,4:30:00,8,55,1012
25.04.2018,Sunny,0,23,17,6:10:00,19:54:00,14:59:00,3:56:00,6,54,1015
24.04.2018,Sunny,0,23,15,6:12:00,19:53:00,13:51:00,3:16:00,3,54,1016
23.04.2018,Sunny,0,20,14,6:13:00,19:52:00,0:43:00,2:31:00,7,55,1015
22.04.2018,Sunny,0,18,12,6:15:00,19:51:00,11:37:00,1:40:00,9,57,1017
21.04.2018,Sunny,0,17,10,6:16:00,19:50:00,10:35:00,12:41:00,8,63,1020
20.04.2018,Sunny,2.17,15,11,6:18:00,19:49:00,9:40:00,,17,72,1017
19.04.2018,Sunny,0,19,11,6:19:00,19:48:00,8:50:00,23:37:00,13,66,1021
18.04.2018,Sunny,0,16,11,6:21:00,19:47:00,8:07:00,22:29:00,16,77,1021
17.04.2018,Sunny,0.54,16,12,6:22:00,19:46:00,7:29:00,21:20:00,13,73,1017
16.04.2018,Partly cloudy,0.05,18,12,6:24:00,19:45:00,6:55:00,20:11:00,19,56,1018
15.04.2018,Sunny,0,19,12,6:25:00,19:44:00,6:23:00,19:03:00,24,62,1022
14.04.2018,Sunny,0,17,13,6:27:00,19:43:00,5:53:00,17:58:00,16,77,1020
13.04.2018,Sunny,0,20,14,6:28:00,19:42:00,5:23:00,16:54:00,12,67,1015
12.04.2018,Sunny,0.04,20,14,6:30:00,19:41:00,4:51:00,15:52:00,6,67,1012
11.04.2018,Sunny,0.28,19,13,6:32:00,19:40:00,4:18:00,14:52:00,2,68,1011
10.04.2018,Sunny,0,18,11,6:33:00,19:39:00,3:42:00,13:54:00,4,74,1014
09.04.2018,Sunny,0,15,10,6:35:00,19:38:00,3:01:00,0:58:00,10,79,1016
08.04.2018,Overcast,0.01,13,11,6:36:00,19:37:00,2:17:00,0:05:00,21,83,1017
07.04.2018,Sunny,0.59,14,11,6:38:00,19:36:00,1:28:00,11:16:00,22,77,1014
06.04.2018,Sunny,0.15,18,12,6:40:00,19:34:00,12:35:00,10:31:00,14,63,1009
05.04.2018,Sunny,0,19,13,6:41:00,19:33:00,,9:50:00,4,52,1013
04.04.2018,Sunny,0,17,10,6:43:00,19:32:00,23:38:00,9:12:00,4,54,1020
03.04.2018,Sunny,0,15,10,6:45:00,19:31:00,22:38:00,8:37:00,6,59,1023
02.04.2018,Sunny,0.61,14,11,6:46:00,19:30:00,21:37:00,8:05:00,14,66,1013
01.04.2018,Sunny,4.89,20,13,6:48:00,19:29:00,20:32:00,7:34:00,23,57,1006
31.03.2018,Sunny,0,17,11,6:50:00,19:28:00,19:27:00,7:02:00,10,54,1017
30.03.2018,Sunny,0,13,7,6:51:00,19:27:00,18:20:00,6:29:00,7,63,1019
29.03.2018,Overcast,0,9,8,6:53:00,19:26:00,17:11:00,5:55:00,21,79,1011
28.03.2018,Cloudy,0.15,13,9,6:55:00,19:25:00,16:02:00,5:16:00,21,84,1010
27.03.2018,Sunny,1.46,15,11,6:56:00,19:24:00,14:52:00,4:32:00,13,73,1011
26.03.2018,Cloudy,0.02,16,11,6:58:00,19:23:00,13:45:00,3:42:00,10,58,1012
25.03.2018,Overcast,4.57,11,6,7:00:00,19:22:00,0:41:00,2:45:00,15,81,1015
24.03.2018,Overcast,0.14,8,6,7:01:00,19:21:00,11:44:00,1:44:00,23,82,1004
23.03.2018,Partly cloudy,0.39,13,8,7:03:00,19:19:00,10:53:00,12:38:00,17,80,999
22.03.2018,Overcast,0.36,10,8,7:05:00,19:18:00,10:09:00,,35,81,1014
21.03.2018,Sunny,0.08,17,11,7:06:00,19:17:00,9:31:00,23:32:00,15,63,1015
20.03.2018,Sunny,0.19,15,11,7:08:00,19:16:00,8:56:00,22:24:00,20,68,1007
19.03.2018,Partly cloudy,1.14,12,8,7:10:00,19:15:00,8:24:00,21:18:00,23,84,1007
18.03.2018,Sunny,0.33,20,15,7:11:00,19:14:00,7:54:00,20:13:00,22,53,1003
17.03.2018,Sunny,0,19,13,7:13:00,19:13:00,7:23:00,19:09:00,20,58,1009
16.03.2018,Partly cloudy,0,14,11,7:15:00,19:12:00,6:52:00,18:07:00,13,66,1013
15.03.2018,Sunny,0,14,11,7:17:00,19:11:00,6:19:00,17:06:00,7,72,1011
14.03.2018,Sunny,0,15,12,7:18:00,19:10:00,5:44:00,16:06:00,19,68,1008
13.03.2018,Sunny,1.7,16,13,7:20:00,19:09:00,5:05:00,15:09:00,21,66,1006
12.03.2018,Sunny,0,16,12,7:21:00,19:07:00,4:22:00,14:15:00,7,61,1013
11.03.2018,Sunny,0,15,11,7:23:00,19:06:00,3:36:00,13:25:00,8,63,1015
10.03.2018,Sunny,0,14,9,7:25:00,19:05:00,2:45:00,0:38:00,5,66,1017
